Valle,Evalle,Cepa,Ecepa,Cosecha,Ecosecha,Dp (mg/L),Cy (mg/L),Pt (mg/L),Pe (mg/L),Mv (mg/L),Peac (mg/L),Mvac (mg/L),Pecu (mg/L),Mvcu (mg/L),logDp (mg/L),logCy (mg/L),logPt (mg/L),logPe (mg/L),logMv (mg/L),logPeac (mg/L),logMvac (mg/L),logPecu (mg/L),logMvcu (mg/L),log Dp %,log Cy %,log Pt %,log Pe %,log Mv %,log Peac %,log Mvac %,log Pecu %,log Mvcu %,F1(1),F1(2),F1(3),F2(1),F2(2),F2(3),F2(4),F3(1),F3(2),F3(3),F3(4),F3(5),F3(6),F3(7)
Maipo,2,Cm,3,2003,3,32.16615821,1.730247335,41.05299039,14.17114609,313.8500126,3.556902086,75.86705378,3.538817507,53.00614361,3.470914913,0.548264366,3.714863681,2.651207932,5.748915205,1.27,4.328982516,1.263792634,3.970407824,1.786481831,-1.136168714,2.0304306,0.966774851,4.064482124,-0.415543116,2.644549435,-0.420640447,2.285974743,0,0,1,0,0,1,0,0,1,0,0,0,0,0
Maipo,2,Cm,3,2003,3,32.21690265,1.672779083,42.4174239,14.09709056,325.5875687,3.639024322,83.81089099,3.384749998,50.66370638,3.472491242,0.514486365,3.747559219,2.645968433,5.785631454,1.29,4.428562963,1.219280048,3.925209804,1.754216617,-1.20378826,2.029284594,0.927693808,4.067356829,-0.426559023,2.710288338,-0.498994577,2.206935179,0,0,1,0,0,1,0,0,1,0,0,0,0,0
Maipo,2,Cm,3,2003,3,42.69403607,2.411219457,52.5428415,18.01439748,318.9633115,5.309973891,87.43794159,4.542874255,53.64911238,3.75405924,0.880132618,3.961628865,2.891171298,5.765076085,1.67,4.470929303,1.513559908,3.982464924,1.986651024,-0.887275598,2.194220649,1.123763082,3.997667869,-0.097821298,2.703521086,-0.253848309,2.215056708,0,0,1,0,0,1,0,0,1,0,0,0,0,0
Maipo,2,Cm,3,2004,4,7.31681936,0.239619499,13.59941605,3.668717656,178.1675058,1.081542032,37.32361336,0.923754667,20.30880413,1.99017572,-1.428703035,2.610026854,1.299842188,5.182724152,0.08,3.619626192,-0.079308754,3.011054493,1.024600498,-2.394278258,1.644451633,0.334266967,4.21714893,-0.887187391,2.654050971,-1.044883976,2.045479271,0,0,1,0,0,0,1,0,1,0,0,0,0,0
Maipo,2,Cm,3,2004,4,33.47788675,2.631355337,35.39069241,15.9911051,207.7281043,3.113879037,37.09208864,2.200568038,24.98684715,3.510885124,0.967499051,3.566448859,2.772032636,5.336230034,1.14,3.613403703,0.788715526,3.218349572,2.222720465,-0.320665608,2.2782842,1.483867978,4.048065375,-0.152295431,2.325239044,-0.499449133,1.930184914,0,0,1,0,0,0,1,0,1,0,0,0,0,0
Maipo,2,Cm,3,2004,4,17.71927493,0.738646253,25.12141233,9.005834792,231.5015207,2.35522511,54.67484255,2.588602738,36.98615933,2.874653026,-0.302936156,3.223720563,2.197872677,5.444586442,0.86,4.001403687,0.951118247,3.61054377,1.537833827,-1.639755354,1.886901364,0.861053478,4.107767243,-0.480182888,2.664584488,-0.385700952,2.273724571,0,0,1,0,0,0,1,0,1,0,0,0,0,0
Maipo,2,Cm,3,2004,4,16.8808617,1.07346129,21.94441741,9.092168184,170.9516419,2.687943926,42.92870512,1.836639871,22.25075567,2.826180536,0.070888278,3.088512775,2.207413404,5.141380721,0.99,3.759540719,0.607937745,3.102375971,1.76268918,-0.992603078,2.025021419,1.143922048,4.077889364,-0.074714794,2.696049363,-0.455553611,2.038884615,0,0,1,0,0,0,1,0,1,0,0,0,0,0
Maipo,2,Cm,3,2004,4,44.19956204,3.132103987,46.86745618,21.7194387,270.7708429,5.273210492,66.63462132,4.163467747,39.08623981,3.78871488,1.141704979,3.847323537,3.078207652,5.601272865,1.66,4.199224282,1.42634832,3.665770482,2.175589887,-0.471420014,2.234198543,1.465082659,3.988147872,0.049514386,2.586099289,-0.186776673,2.052645489,0,0,1,0,0,0,1,0,1,0,0,0,0,0
Maipo,2,Cm,3,2004,4,40.65993973,3.648452634,45.03888301,20.21968201,259.4352558,4.836134532,61.82859656,4.45185712,38.58332943,3.705243326,1.294303142,3.807526184,3.006656487,5.558507176,1.58,4.124365985,1.493321339,3.652820303,2.139334964,-0.27160522,2.241617822,1.440748125,3.992598814,0.01020739,2.558457623,-0.072587022,2.086911942,0,0,1,0,0,0,1,0,1,0,0,0,0,0
Maipo,2,Cm,3,2004,4,21.23431344,0.9938096,27.84986758,9.297466755,211.1619049,2.477091307,50.40699426,2.233644335,30.55834792,3.055618432,-0.00620964,3.326828212,2.229741971,5.352625161,0.91,3.92012994,0.803634483,3.419637903,1.785258516,-1.276569557,2.056468296,0.959382055,4.082265245,-0.363274904,2.649770024,-0.466725434,2.149277986,0,0,1,0,0,0,1,0,1,0,0,0,0,0
Maipo,2,Cm,3,2004,4,18.98994001,1.404111961,22.94340673,10.24955783,164.6380885,2.344903097,36.62891755,2.336588402,27.09358126,2.943909366,0.339405047,3.133030607,2.327234566,5.103749662,0.85,3.600838025,0.848691918,3.299296846,1.890890523,-0.713613797,2.080011764,1.274215723,4.050730819,-0.200774766,2.547819182,-0.204326926,2.246278003,0,0,1,0,0,0,1,0,1,0,0,0,0,0
Maipo,2,Cm,3,2004,4,23.59633723,1.39043038,26.90794411,8.965496589,178.3975332,2.033193273,39.01512273,1.750596581,25.51242291,3.161091498,0.329613325,3.292421563,2.193383497,5.184014393,0.71,3.663949333,0.559956633,3.239165506,2.037561981,-0.793916191,2.168892046,1.069853981,4.060484876,-0.413921919,2.540419817,-0.563572884,2.11563599,0,0,1,0,0,0,1,0,1,0,0,0,0,0
Maipo,2,Cm,3,2004,4,16.73240438,1.240241814,20.04588289,9.05987797,147.4933698,2.111661161,33.27445512,1.987595804,23.4848258,2.817347221,0.215306372,2.998023791,2.203855651,4.993783224,0.75,3.504789989,0.68692577,3.156354502,1.879567776,-0.722473074,2.060244345,1.266076205,4.056003778,-0.190304528,2.567010544,-0.250853676,2.218575056,0,0,1,0,0,0,1,0,1,0,0,0,0,0
Rapel,3,Cs,1,2002,2,18.10207376,0.634822523,18.25458314,6.127855398,169.6436987,1.771727229,48.71918135,0.679044348,11.07000814,2.896026504,-0.45440981,2.904416179,1.812844835,5.133700348,0.57,3.88607282,-0.38706884,2.404239482,1.884414703,-1.466021611,1.892804379,0.801233034,4.122088547,-0.439656895,2.874461019,-1.398680641,1.392627681,1,0,0,0,1,0,0,0,0,1,0,0,0,0
Rapel,3,Cs,1,2002,2,15.21383318,0.613354982,14.9277038,5.260460045,142.9421153,1.577466568,43.52864055,0.63458857,8.970746498,2.722205092,-0.488811421,2.703218802,1.660218484,4.96243976,0.46,3.773419125,-0.454778411,2.193968894,1.873470081,-1.337546432,1.854483791,0.811483473,4.11370475,-0.392914889,2.924684114,-1.303513422,1.345233883,1,0,0,0,1,0,0,0,0,1,0,0,0,0
Rapel,3,Cs,1,2002,2,20.73883342,0.674126653,21.66536277,6.818499144,211.5494671,1.99305627,60.61296194,0.731389027,12.86582787,3.032007953,-0.394337273,3.0757148,1.919639381,5.354458858,0.69,4.104508764,-0.312809776,2.554574794,1.815169692,-1.611175534,1.858876539,0.70280112,4.137620597,-0.527168986,2.887670503,-1.529648037,1.337736533,1,0,0,0,1,0,0,0,0,1,0,0,0,0
Rapel,3,Cs,1,2002,2,21.23906737,0.701995152,20.50615297,7.678145968,178.6348787,2.029740125,49.68454225,0.904486286,12.85385414,3.055842286,-0.353828781,3.020724986,2.038378108,5.185343939,0.71,3.905693864,-0.100388136,2.553643699,1.976640968,-1.433030099,1.941523667,0.959176789,4.10614262,-0.371293551,2.826492545,-1.179589455,1.474442381,1,0,0,0,1,0,0,0,0,1,0,0,0,0
Rapel,3,Cs,1,2002,2,24.84128618,0.601423371,25.45813174,7.982331858,201.013602,2.126283233,51.61043525,0.761189979,13.70502719,3.212507034,-0.508456148,3.23703521,2.077230582,5.303372577,0.75,3.943723886,-0.272872308,2.617762714,2.024359662,-1.696603521,2.048887838,0.889083209,4.115225205,-0.433771878,2.755576513,-1.461019681,1.429615341,1,0,0,0,1,0,0,0,0,1,0,0,0,0
Rapel,3,Cs,1,2002,2,14.67394885,0.508253867,14.32693082,5.530236106,134.2168465,1.181809674,39.43413751,0.619573457,10.39971364,2.686073735,-0.676774218,2.66214104,1.71023051,4.899456749,0.17,3.674631875,-0.47872401,2.341778271,1.893572514,-1.469275438,1.86963982,0.91772929,4.106955529,-0.625454334,2.882130655,-1.271225231,1.549277051,1,0,0,0,1,0,0,0,0,1,0,0,0,0
Rapel,3,Cs,1,2002,2,10.3532833,0.78255926,10.7384123,3.7062531,114.9149112,0.913212738,31.47378321,0.28955446,6.471509185,2.337303696,-0.245185628,2.373827248,1.31002142,4.744191952,-0.09,3.44915492,-1.239411882,1.86740934,1.751499669,-0.830989655,1.78802322,0.724217393,4.158387925,-0.676590443,2.863350893,-1.825215911,1.281605313,1,0,0,0,1,0,0,0,0,1,0,0,0,0
Rapel,3,Cs,1,2002,2,13.52321751,0.819622119,13.38928869,5.262748107,127.3358585,1.448708111,35.83367802,0.542963157,7.48247223,2.604408024,-0.198911875,2.594455036,1.660653344,4.846828151,0.37,3.578888178,-0.610713812,2.012563249,1.883458163,-0.919861737,1.873505175,0.939703483,4.125878289,-0.35027766,2.857938317,-1.331663673,1.291613388,1,0,0,0,1,0,0,0,0,1,0,0,0,0
Rapel,3,Cs,1,2002,2,15.49856353,0.40516475,14.21021627,4.106556303,125.5802132,1.481162092,39.44425832,0.535921167,7.664361448,2.740747344,-0.903461504,2.653961162,1.412584795,4.832944703,0.39,3.674888493,-0.623768205,2.036581201,2.003935412,-1.640273437,1.917149229,0.675772862,4.096132771,-0.343984955,2.938076561,-1.360580137,1.299769269,1,0,0,0,1,0,0,0,0,1,0,0,0,0
Rapel,3,Cs,1,2003,3,7.537175156,0.83265331,7.918013457,5.24565549,84.36286602,1.826954211,26.90166013,1.319149533,7.55268625,2.019847464,-0.183137918,2.069140348,1.657400208,4.435127329,0.60,3.292188,0.276987236,2.021903295,1.65870482,-0.544280562,1.707997704,1.296257564,4.073984685,0.241507571,2.931045356,-0.084155408,1.660760651,1,0,0,0,0,1,0,0,0,1,0,0,0,0
Rapel,3,Cs,1,2003,3,38.09688,1.378573634,38.32716009,13.38540039,348.6902601,4.846522052,142.6532066,2.982584527,42.45888507,3.640132389,0.321049366,3.646158786,2.59416459,5.854184021,1.58,4.960416556,1.092790216,3.748536198,1.795117387,-1.523965635,1.801143784,0.749149588,4.009169019,-0.266753657,3.115401554,-0.752224786,1.903521196,1,0,0,0,0,1,0,0,0,1,0,0,0,0
Rapel,3,Cs,1,2003,3,23.90397627,0.866178796,25.9686222,8.387459175,273.7433534,3.338890501,99.12983932,1.573451932,23.60297214,3.174044816,-0.14366393,3.256888971,2.126737635,5.612191001,1.21,4.596430499,0.453271889,3.161372642,1.64687013,-1.670838615,1.729714285,0.599562949,4.085016315,-0.32153612,3.069255813,-1.073902797,1.634197956,1,0,0,0,0,1,0,0,0,1,0,0,0,0
Rapel,3,Cs,1,2003,3,22.79457042,0.855510533,24.92412431,8.207572596,262.6761808,3.260782901,94.50236761,1.499532094,21.8114244,3.126522368,-0.156056874,3.215836182,2.105057215,5.570922022,1.18,4.548624888,0.405153122,3.082433888,1.643709317,-1.638869925,1.733023132,0.622244165,4.088108971,-0.30084573,3.065811838,-1.077659929,1.599620837,1,0,0,0,0,1,0,0,0,1,0,0,0,0
Rapel,3,Cs,1,2003,3,13.39393032,0.726850335,15.31831198,7.644990127,179.7335554,3.430590779,70.5505292,1.619961819,19.35077064,2.594801643,-0.319034689,2.729048974,2.034050548,5.191475506,1.23,4.256329179,0.48240258,2.962732245,1.457707726,-1.456128605,1.591955058,0.896956631,4.05438159,0.095638568,3.119235263,-0.654691336,1.825638328,1,0,0,0,0,1,0,0,0,1,0,0,0,0
Rapel,3,Cs,1,2003,3,13.69684818,0.631140101,16.02675956,8.074883725,205.7717366,3.672910096,85.43576114,1.685669901,22.65679072,2.617165747,-0.460227411,2.774259798,2.08875847,5.32676748,1.30,4.447764762,0.522163052,3.120459618,1.342774088,-1.73461907,1.499868139,0.814366811,4.052375821,0.026592631,3.173373103,-0.752228606,1.84606796,1,0,0,0,0,1,0,0,0,1,0,0,0,0
Rapel,3,Cs,1,2003,3,9.993687944,0.430689039,14.31421312,5.326280426,227.4349236,1.991208041,75.78429987,1.21304242,20.33639188,2.301953688,-0.842368937,2.661252968,1.672653138,5.426864147,0.69,4.327891145,0.1931316,3.012411985,1.029879147,-2.114443478,1.389178428,0.400578598,4.154789607,-0.583333031,3.055816605,-1.07894294,1.740337444,1,0,0,0,0,1,0,0,0,1,0,0,0,0
Rapel,3,Cs,1,2003,3,12.81099861,0.674248309,14.7875565,7.248593942,184.003397,3.108563621,72.15802132,1.487160651,18.88983146,2.550304068,-0.394156825,2.69378605,1.980807511,5.214954219,1.13,4.278858455,0.396868699,2.938623759,1.402367246,-1.542093648,1.545849228,0.832870689,4.067017397,-0.013776061,3.130921632,-0.751068124,1.790686937,1,0,0,0,0,1,0,0,0,1,0,0,0,0
Rapel,3,Cs,1,2003,3,18.56536651,0.700263899,19.37639787,6.015497057,180.7803507,2.30518253,60.98586455,1.257165985,15.8545794,2.921297829,-0.356298016,2.964055721,1.794338982,5.197282762,0.84,4.110642109,0.228859969,2.76345838,1.80340374,-1.474192106,1.846161631,0.676444893,4.079388673,-0.282734227,2.992748019,-0.88903412,1.64556429,1,0,0,0,0,1,0,0,0,1,0,0,0,0
Rapel,3,Cs,1,2003,3,12.07581954,0.464799409,16.04981331,6.211035102,244.3866825,2.421078243,87.64935101,1.658685745,26.06342938,2.491205068,-0.766149345,2.775697218,1.826327565,5.498751735,0.88,4.473344207,0.506025569,3.260533159,1.112487604,-2.14486681,1.396979753,0.447610101,4.120034271,-0.494504468,3.094626743,-0.872691895,1.881815694,1,0,0,0,0,1,0,0,0,1,0,0,0,0
Rapel,3,Cs,1,2003,3,18.53197204,0.863118689,20.2180303,8.276513911,196.420718,3.524948764,75.43685136,1.902034457,19.98604703,2.919497459,-0.147203067,3.006574795,2.113421854,5.280258879,1.26,4.3232959,0.64292408,2.995034382,1.680658888,-1.386041638,1.767736224,0.874583283,4.041420308,0.02102733,3.084457329,-0.595914491,1.756195811,1,0,0,0,0,1,0,0,0,1,0,0,0,0
Rapel,3,Cs,1,2003,3,18.79531907,1.044072095,19.07224941,7.402249694,187.9457837,2.953958019,70.37355768,1.327679465,17.34305487,2.933607853,0.043128544,2.948234368,2.001783967,5.236153537,1.08,4.253817591,0.283432655,2.853192131,1.751089792,-1.139389517,1.765716308,0.819265906,4.053635476,-0.099372088,3.071299531,-0.899085405,1.67067407,1,0,0,0,0,1,0,0,0,1,0,0,0,0
Rapel,3,Cs,1,2003,3,13.39652252,0.502709178,16.85709206,5.160276626,205.8386706,2.717632581,80.48065207,1.329289063,19.58719902,2.59499516,-0.687743451,2.824771462,1.640990188,5.32709271,1.00,4.388016809,0.28464426,2.974876242,1.354102238,-1.928636374,1.583878539,0.400097266,4.086199787,-0.241131796,3.147123886,-0.956248662,1.733983319,1,0,0,0,0,1,0,0,0,1,0,0,0,0
Rapel,3,Cs,1,2003,3,13.17087938,0.405674768,16.40233392,4.635978252,200.1874105,2.518154765,78.63466343,1.183133849,18.59025445,2.578008285,-0.902203504,2.797423637,1.533847234,5.29925398,0.92,4.364812613,0.168166722,2.922637489,1.366875723,-2.113336067,1.586291075,0.322714672,4.088121418,-0.287606165,3.153680051,-1.042965839,1.711504927,1,0,0,0,0,1,0,0,0,1,0,0,0,0
Rapel,3,Cs,1,2003,3,39.7851655,3.782596693,44.11312571,43.7385901,310.3998166,11.36858383,107.2753816,3.812140297,29.67251706,3.683494117,1.33041073,3.786757373,3.778230781,5.737861197,2.43,4.675399188,1.338190789,3.390221266,1.901872668,-0.451210719,2.005135925,1.996609333,3.956239749,0.649232299,2.89377774,-0.443430659,1.608599817,1,0,0,0,0,1,0,0,0,1,0,0,0,0
Rapel,3,Cs,1,2003,3,45.77860077,1.984605883,39.32799296,11.8625572,249.3490862,4.132604647,83.3338184,1.326397402,16.00433281,3.82381675,0.685420347,3.671936554,2.473386986,5.518853867,1.42,4.42285445,0.282466547,2.772859486,2.312874092,-0.825522311,2.160993897,0.962444329,4.00791121,-0.092034784,2.911911793,-1.228476111,1.261916829,1,0,0,0,0,1,0,0,0,1,0,0,0,0
Rapel,3,Cs,1,2004,4,7.649191926,0.80093862,9.206271816,6.674926773,98.26484433,2.683639188,33.27781937,1.801490749,9.43253259,2.034600012,-0.221970964,2.219884971,1.898358234,4.587666327,0.99,3.50489109,0.588614516,2.244164628,1.505198069,-0.751372907,1.690483028,1.368956291,4.058264384,0.457771837,2.975489147,0.059212574,1.714762685,1,0,0,0,0,0,1,0,0,1,0,0,0,0
Rapel,3,Cs,1,2004,4,12.79026568,0.530685296,15.42673991,5.551025183,187.9059368,2.269434488,70.47003528,1.724651176,24.4446654,2.548684388,-0.633586096,2.736102361,1.713982628,5.235941501,0.82,4.255187588,0.545024813,3.196412008,1.38206012,-1.800210365,1.569478094,0.54735836,4.069317234,-0.347093591,3.08856332,-0.621599455,2.02978774,1,0,0,0,0,0,1,0,0,1,0,0,0,0
Rapel,3,Mt,2,2001,1,18.29457509,1.397168231,21.2709739,9.948389934,119.0830908,2.233873609,28.56165601,1.36211737,13.08490628,2.906604573,0.334447496,3.057343416,2.297410722,4.779821491,0.80,3.352065119,0.309040379,2.571459374,2.140036168,-0.432120909,2.290775011,1.530842318,4.013253087,0.037168718,2.585496715,-0.457528026,1.804890969,0,1,0,1,0,0,0,0,0,1,0,0,0,0
Rapel,3,Mt,2,2001,1,6.896850055,0.86035851,8.878901169,7.248631374,68.75906568,1.592280482,18.32372566,0.965501268,7.722007505,1.931064794,-0.150406105,2.183677807,1.980812675,4.230608592,0.47,2.908196704,-0.035107864,2.04407437,1.738402539,-0.343068359,1.991015553,1.788150421,4.037946338,0.272504999,2.71553445,-0.227770118,1.851412115,0,1,0,1,0,0,0,0,0,1,0,0,0,0
Rapel,3,Mt,2,2001,1,5.654540095,1.314344136,6.366885335,4.073456611,33.5767226,0.975867732,8.832138613,0.508253399,3.001782723,1.732458779,0.273337785,1.851110392,1.404491929,3.513833047,-0.02,2.178397184,-0.676775139,1.099206353,2.174007264,0.71488627,2.292658876,1.846040414,3.955381532,0.417120263,2.619945668,-0.235226654,1.540754838,0,1,0,1,0,0,0,0,0,1,0,0,0,0
Rapel,3,Mt,2,2002,2,21.42440038,2.731398385,19.91039594,8.822906821,92.52332513,1.793218166,16.57253951,1.132253718,6.01283467,3.064530477,1.004813707,2.991242004,2.177351387,4.527460776,0.58,2.807747079,0.124210087,1.793896296,2.528485905,0.468769135,2.455197432,1.641306815,3.991416204,0.047967291,2.271702507,-0.411834486,1.257851724,0,1,0,0,1,0,0,0,0,1,0,0,0,0
Rapel,3,Mt,2,2002,2,19.59923825,0.793913943,24.84198804,7.55423502,148.7399283,1.88523662,35.00945171,1.619751261,21.08095715,2.975490701,-0.230780208,3.212535288,2.022108336,5.002199333,0.63,3.555618074,0.482272595,3.048370128,2.015662814,-1.190608094,2.252707402,1.06228045,4.042371447,-0.325774545,2.595790188,-0.477555291,2.088542242,0,1,0,0,1,0,0,0,0,1,0,0,0,0
Rapel,3,Mt,2,2002,2,14.35035888,1.494277506,15.69881807,7.753361907,83.67662059,1.67004651,17.27814222,0.850903995,6.435695636,2.663774951,0.401642816,2.753585427,2.048126544,4.426959615,0.51,2.849442247,-0.161455971,1.861859937,2.263602321,0.001470187,2.353412797,1.647953914,4.026786985,0.112678846,2.449269618,-0.561628601,1.461687307,0,1,0,0,1,0,0,0,0,1,0,0,0,0
Rapel,3,Mt,2,2002,2,12.54138631,2.819472389,12.56866525,8.347841548,53.72888573,1.873885213,13.00915225,0.995774806,4.655008001,2.52903408,1.036549771,2.531206832,2.122003008,3.983950766,0.63,2.565653129,-0.004234145,1.53794363,2.428826173,0.936341864,2.430998924,2.021795101,3.883742859,0.527806022,2.465445222,-0.104442053,1.437735722,0,1,0,0,1,0,0,0,0,1,0,0,0,0
Rapel,3,Mt,2,2002,2,21.33974677,0.825990324,25.11491311,7.759103117,167.9623242,1.995718657,34.73535219,1.428606856,20.06005577,3.060571379,-0.19117222,3.223461818,2.04886675,5.123739694,0.69,3.547757963,0.356699743,2.998730563,2.026597844,-1.225145755,2.189488283,1.014893215,4.089766159,-0.34296932,2.513784429,-0.677273792,1.964757028,0,1,0,0,1,0,0,0,0,1,0,0,0,0
Rapel,3,Mt,2,2002,2,14.94888124,1.787420807,15.34861359,7.505624234,81.08376927,1.630522464,16.60684173,0.705242422,5.528827708,2.704636464,0.580773691,2.73102515,2.015652637,4.395482809,0.49,2.809814763,-0.349213674,1.709975805,2.332068284,0.208205512,2.358456971,1.643084458,4.02291463,0.116332315,2.437246584,-0.721781853,1.337407626,0,1,0,0,1,0,0,0,0,1,0,0,0,0
Rapel,3,Mt,2,2002,2,17.14830758,3.268362983,15.95036918,10.79085992,68.54946705,2.316356133,15.81901384,1.166036553,5.386752637,2.841899485,1.184289243,2.769481975,2.378699472,4.227555631,0.84,2.761212624,0.153610436,1.683942724,2.502606047,0.844995805,2.430188537,2.039406034,3.888262193,0.50070188,2.421919186,-0.185683002,1.344649286,0,1,0,0,1,0,0,0,0,1,0,0,0,0
Rapel,3,Mt,2,2002,2,19.55858655,2.416665887,20.68394801,10.30515913,110.5838301,2.384969914,23.94248028,1.191223949,8.41580026,2.9734144,0.882388858,3.029357941,2.332644656,4.705773877,0.87,3.175654299,0.174981307,2.130110922,2.28285725,0.191831708,2.338800791,1.642087507,4.015216727,0.17862936,2.485097149,-0.515575842,1.439553773,0,1,0,0,1,0,0,0,0,1,0,0,0,0
Rapel,3,Mt,2,2002,2,13.52928158,2.414981424,12.59575703,7.624318027,57.75609448,1.671604638,12.87702486,0.838024874,4.19296924,2.604856342,0.881691595,2.533360014,2.031342879,4.056228876,0.51,2.555444705,-0.176707496,1.433409132,2.478223197,0.75505845,2.406726868,1.904709734,3.92959573,0.38715088,2.42881156,-0.303340642,1.306775986,0,1,0,0,1,0,0,0,0,1,0,0,0,0
Rapel,3,Mt,2,2003,3,31.76495663,2.718661975,33.89230201,24.74115423,207.8027213,5.939055204,57.06062194,5.522950804,30.76859226,3.458363689,1.000139838,3.523187909,3.20846802,5.336589174,1.78,4.044114245,1.708912283,3.426494438,2.071541926,-0.386681925,2.136366146,1.821646257,3.949767412,0.394728301,2.657292483,0.32209052,2.039672675,0,1,0,0,0,1,0,0,0,1,0,0,0,0
Rapel,3,Mt,2,2003,3,16.51556724,2.385456536,18.10140933,12.40109864,117.8084766,3.34823459,31.77540497,2.681571042,13.75156515,2.804303405,0.869390526,2.895989799,2.517785069,4.769060226,1.21,3.458692562,0.986402832,2.621152647,2.0214582,0.08654532,2.113144593,1.734939863,3.98621502,0.425588013,2.675847356,0.203557627,1.838307441,0,1,0,0,0,1,0,0,0,1,0,0,0,0
Rapel,3,Mt,2,2003,3,22.93738478,1.946457481,26.0298805,16.52515932,162.3384741,4.906236255,47.99790378,4.53111109,24.94605508,3.132768103,0.666011044,3.259245128,2.804884027,5.089683502,1.59,3.871157339,1.510967183,3.216715697,1.994426697,-0.472330362,2.120903722,1.666542621,3.951342096,0.452165695,2.732815933,0.372625777,2.078374291,0,1,0,0,0,1,0,0,0,1,0,0,0,0
Rapel,3,Mt,2,2003,3,14.4444642,1.992972047,16.52165938,10.32808654,107.3991709,3.179643268,30.74324577,2.396751794,14.35996032,2.670311241,0.689627016,2.80467221,2.334867033,4.676552462,1.16,3.42567032,0.874114401,2.6644438,1.970357507,-0.010326719,2.104718476,1.634913299,3.976598728,0.456815276,2.725716586,0.174160667,1.964490066,0,1,0,0,0,1,0,0,0,1,0,0,0,0
Rapel,3,Mt,2,2003,3,15.60148888,2.128552579,17.6629203,11.07262842,113.5982089,3.355950364,32.54932668,2.672474944,15.18379828,2.747366351,0.755442208,2.871467544,2.404476155,4.732667739,1.21,3.482756683,0.983004988,2.720228957,1.98737698,-0.004547163,2.111478173,1.644486784,3.972678368,0.450745627,2.722767312,0.223015617,1.960239585,0,1,0,0,0,1,0,0,0,1,0,0,0,0
Rapel,3,Mt,2,2003,3,27.22657895,3.391342798,28.19803199,15.57648864,148.5437118,4.127382813,37.2976352,2.814353494,17.37290729,3.304193663,1.221225949,3.339252188,2.745762639,5.00087927,1.42,3.618929925,1.034732571,2.85491194,2.258460371,0.175492656,2.293518896,1.700029347,3.955145978,0.371910213,2.573196633,-0.011000722,1.809178648,0,1,0,0,0,1,0,0,0,1,0,0,0,0
Rapel,3,Mt,2,2003,3,26.31396045,3.307606285,27.40771952,15.61216182,152.5266707,4.872729485,42.97462076,3.427764624,18.62011155,3.270099614,1.196224751,3.310824708,2.748050214,5.027339471,1.58,3.760609727,1.231908336,2.924242263,2.188079737,0.114204874,2.228804831,1.666030338,3.945319594,0.501634373,2.67858985,0.149888459,1.842222386,0,1,0,0,0,1,0,0,0,1,0,0,0,0
Rapel,3,Mt,2,2003,3,20.3641668,2.883875013,22.76182165,15.2080405,131.3622577,4.217950758,36.0784211,3.007608157,18.49006167,3.013776827,1.05913488,3.125084643,2.721824268,4.877958833,1.44,3.585694933,1.101145131,2.917233381,2.080140588,0.125498642,2.191448405,1.78818803,3.944322594,0.505713169,2.652058695,0.167508892,1.983597142,0,1,0,0,0,1,0,0,0,1,0,0,0,0
Rapel,3,Mt,2,2003,3,28.52610449,2.511674262,30.80409699,12.95315322,184.071978,3.220196708,42.14036721,2.477507744,19.52910377,3.350819615,0.920949567,3.4276477,2.56133925,5.215326866,1.17,3.741006122,0.907253113,2.971905854,2.168374327,-0.261495721,2.245202412,1.378893962,4.032881578,-0.013002841,2.558560834,-0.275192176,1.789460566,0,1,0,0,0,1,0,0,0,1,0,0,0,0
Rapel,3,Mt,2,2003,3,29.11273735,2.447571098,32.72255028,17.21587793,206.5745843,6.779967059,64.07049476,4.473942298,26.76765644,3.371175788,0.895096144,3.488064451,2.845832093,5.33066153,1.91,4.159983958,1.498269966,3.287194309,2.00977527,-0.466304374,2.126663933,1.484431575,3.969261012,0.552571725,2.79858344,0.136869447,1.925793791,0,1,0,0,0,1,0,0,0,1,0,0,0,0
Rapel,3,Mt,2,2003,3,24.27548452,5.152733977,26.38852132,24.69612293,149.9251256,7.066386547,43.06475823,5.307994647,21.9925135,3.189466974,1.639527443,3.272929117,3.206646265,5.010136007,1.96,3.762704988,1.669214108,3.0907021,2.064960709,0.515021178,2.148422852,2.08214,3.885629742,0.830842988,2.638198723,0.544707843,1.966195835,0,1,0,0,0,1,0,0,0,1,0,0,0,0
Rapel,3,Mt,2,2003,3,20.75958038,1.856553964,23.27490899,9.271044086,146.11197,2.681477461,33.76913971,1.387800747,12.71906437,3.033007845,0.618722062,3.147375913,2.226896004,4.984373246,0.99,3.519547359,0.327720298,2.543101999,2.109417661,-0.304868123,2.223785728,1.303305819,4.060783061,0.062777749,2.595957174,-0.595869887,1.619511815,0,1,0,0,0,1,0,0,0,1,0,0,0,0
Rapel,3,Mt,2,2003,3,18.03433496,1.693235946,21.87191533,8.854158283,152.3652102,2.383556837,34.97011482,1.570457332,16.31739021,2.892277439,0.526641459,3.085203409,2.180887211,5.026280338,0.87,3.554493834,0.451366871,2.792231423,1.94425406,-0.42138192,2.13718003,1.232863832,4.078256959,-0.079429538,2.606470455,-0.496656508,1.844208044,0,1,0,0,0,1,0,0,0,1,0,0,0,0
