x1,x2,x3,x4,x5,x6,x7,x8
-596.9904916635851,-575.0899031037376,-583.857009113285,-565.5806372588755,-561.1304498236415,-535.9094709739703,-543.3903087183478,-516.6102104535111
-595.4087161673189,-564.2572070032861,-575.9450632783214,-550.7345665271432,-543.4172498555602,-524.7801875036607,-533.5401072849561,-506.6689422120719
-603.5876711598405,-569.0326927495294,-588.2121879179206,-567.7100026720391,-552.9010265468489,-523.8441033228269,-532.1872546998629,-517.8017507844783
-596.7628936997453,-560.4605509782261,-579.7975980510736,-552.6740262641127,-547.4038505607842,-525.4920605337562,-527.4613880642966,-504.70457980532217
-586.563775155081,-546.7146872670243,-562.8053762908044,-533.3663699431455,-533.4419233546713,-505.01352234126375,-516.8098095381422,-474.19404187262705
-595.6627766402768,-565.6392094863936,-578.6673454385814,-556.220191489634,-548.471629637322,-529.6824998499753,-538.7507225010111,-507.86479698534896
-586.2980691329115,-553.752316589284,-561.7500224483503,-535.261460527468,-531.8493480579788,-512.1891617332806,-519.7068301284462,-485.03254528449185
-583.1272046749596,-547.2828112916941,-560.9269729910384,-530.2248942307335,-528.0766008140337,-497.11319393633056,-509.21486976650874,-479.3789859519039
-589.7632068550192,-567.2786745646781,-579.1966136831662,-555.4658418410077,-551.3702208119003,-527.205456122582,-535.2460869459508,-504.0424219971673
-594.5640437004038,-566.581104037375,-579.126228142149,-544.5709242264163,-550.1799376397145,-516.8995605903812,-532.5970843510952,-495.28349317695324
-584.6610941338212,-545.7306600835984,-559.0558421140222,-535.2736427503492,-528.7006821993623,-503.95864079117115,-511.35460685070984,-476.2989707760243
-591.0067436851676,-563.4148542775456,-562.7621232594215,-552.1703944458462,-543.155417992765,-526.7549653661249,-537.4490991819035,-511.59135651951647
-592.8067407332742,-558.7352888509513,-570.8023425392792,-540.5924441712236,-541.160126769262,-514.1912026160865,-525.3607139361737,-499.52074094719137
-588.7614250588358,-556.6561565910239,-573.9510286494233,-545.7743260293544,-543.7153402432971,-516.3659479213771,-535.9926403420855,-502.1522666156983
-589.696859852621,-559.6574178368608,-573.6570093128746,-541.9422161649555,-539.7555451533788,-511.053957454831,-528.2211346993336,-494.8305600907538
-586.0084510042478,-557.5527052930593,-567.7690766952846,-548.2466409494506,-534.0605261236761,-511.4848246987726,-525.4362865593447,-493.2000105227364
-594.1043999440336,-570.0000441184734,-587.0000301073965,-561.9260221393972,-543.0953816542369,-527.1583397789175,-542.7761434974555,-510.81096348623015
-594.4064893979046,-575.2408001426047,-582.7183035881686,-562.7520147692203,-562.8108681912338,-531.3838220390783,-542.1265031208678,-522.5719548662026
-591.9860031834561,-559.9798605504267,-580.6757748314407,-553.7933334885696,-549.5203597585058,-531.716546269729,-531.1788987386974,-500.96555487556975
-595.1447785529209,-557.5718318016574,-571.19947381383,-546.9795715944572,-544.0891325942985,-515.4115214793463,-521.918300331118,-504.09504844293656
-595.5777337126007,-560.7680622328986,-562.3967790079259,-548.2616460513041,-539.6847688007026,-518.1073521528717,-532.9652020912185,-494.5722916161383
-587.78673754327,-547.9393176865274,-568.3484730801499,-535.7750379618072,-538.77364399439,-516.6154447257917,-514.1289748142717,-492.882705569938
-603.5069224111589,-572.3881376066915,-586.6904816146397,-559.2274431661375,-555.6066248956793,-532.6258106754566,-542.7002253386861,-517.3746097934009
-590.2864560574919,-552.2993386637745,-568.4294277194595,-535.6760653827968,-530.6294560662311,-508.12836070076,-518.128168362577,-484.6901136286119
-586.3164968575069,-549.176243954845,-561.6724614924332,-532.015201926418,-536.457054420763,-507.91286420307904,-513.0857941815204,-482.805912885128
-613.3064385015277,-589.5916082392312,-597.6940976904986,-577.0086082256352,-550.9590603938069,-537.5356213372635,-550.8594880674484,-521.1991393567562
-594.0743891637017,-556.7786321333901,-572.1027779948487,-544.4877204793112,-540.5041820388647,-524.8861259456448,-530.3747771384735,-500.94286766597435
-591.7628908119243,-554.4680116144868,-567.4481387403287,-530.3831096269206,-534.5313256372202,-507.00959352086437,-519.5277047392847,-479.77185822412923
-616.5792876182575,-595.85031298384,-603.4998726659919,-578.9186008601932,-558.0123260636291,-557.1239182542533,-555.1325145974986,-544.2570896131331
-598.8188599613441,-584.204126078081,-581.2383486839634,-565.3304278523781,-565.7148810458168,-543.507810678793,-548.3657727749287,-529.1100287438155
-604.8189220979824,-576.2462066212621,-588.577993902251,-562.6815721720673,-551.6220156290879,-537.4731969302712,-544.6352648153323,-509.04109036535374
-610.9210848451522,-583.0361312358357,-580.6384513992584,-573.1252980410386,-574.1553544798373,-555.5321820555046,-545.966834360449,-530.9392991162495
-596.1155528311549,-570.8154226475647,-581.038363440683,-556.816865602631,-540.8857549445489,-532.0350784496204,-539.8275925629682,-508.43354238467356
-595.2376277715499,-567.6705534167388,-582.570006889101,-562.9227930248336,-553.250922566951,-533.9571232765032,-546.7805450460493,-519.5028831007646
-595.2578093062232,-567.6715323145685,-583.7492982869094,-553.1398444957272,-544.4145469860174,-526.4506150190929,-534.1211237172864,-502.6537493872308
-593.3576828667644,-561.1511683575326,-570.8493200320736,-553.6048814063065,-540.9158950303506,-512.9011768312762,-535.7112623996385,-501.4860667664819
-589.2493799905849,-560.9172260762597,-570.2979464178655,-541.3178511008916,-538.5055306429977,-517.8242317241762,-525.4015511737192,-500.57987162126426
-580.8113194492273,-540.6224954875277,-556.3894656827491,-524.1498743465997,-525.7154060213529,-493.90960406787406,-507.8475421779598,-471.99001193374113
-599.1936412423629,-563.0712250399221,-573.4235296024752,-546.2003473951941,-540.5509959865998,-522.7721935612253,-528.0670636918727,-495.7360876774087
-602.8092515879707,-572.8293199101378,-585.4317742129386,-563.3328619691267,-560.9828908701948,-539.3455323911105,-548.4571072755218,-521.6658324579079
-589.7746779362864,-559.1806448234986,-569.2588912157956,-543.5988176389156,-531.1294710495386,-515.8234151791412,-517.2406229490759,-497.43156290553026
-581.0588240342383,-543.3166952567917,-561.744849372452,-527.9866885914569,-527.4772571187024,-497.0824288032457,-508.59999348920064,-472.750112306976
-597.0014537117227,-579.1689417076725,-586.7117250818056,-557.5665506409131,-560.882834559502,-532.8001761717186,-545.7714585383183,-512.6384469802905
-603.6490645408333,-572.7461319958666,-580.4242968959502,-548.8833360325293,-543.0000123225622,-527.9491122273369,-535.6804016254334,-516.420997433754
-589.438243944456,-556.8269031706812,-562.9176980608147,-538.7647514172052,-539.0228305498238,-504.7951841399827,-518.2387994140734,-488.8805133065119
-580.3270402757199,-541.6755137129956,-557.3587784553547,-527.469053857018,-525.8123395338387,-501.7368729747981,-510.9111356278702,-475.2311376160091
-595.6588908329561,-569.4473060496446,-581.4634635630888,-548.1826255710366,-550.1772127046856,-537.8500037383807,-525.9780566151542,-502.0944456978337
-588.2404208351569,-551.3583288454449,-566.5625502130364,-538.8284850928599,-534.0003037397532,-503.26714213905274,-515.0304146377525,-482.5784016356785
-588.757689659426,-555.2460169965331,-566.6832079140052,-540.9297560746407,-541.6572353468765,-516.3167439447732,-518.0859904855251,-487.922701502402
-609.8006672010888,-581.6916538156477,-593.7231296197241,-569.7685917488468,-559.2909422992293,-536.8450126128085,-551.4969200730644,-521.3791769253603
-586.2729914786948,-549.9173291149748,-563.2593458104491,-529.9023278653024,-535.4089378486156,-507.44190987163825,-517.3170925436432,-479.40935987413
-589.2648197505753,-557.7185834163865,-565.9289450162511,-544.5584444450024,-539.2053720488434,-514.6824514369907,-526.9448208856543,-495.77987132966183
-602.9587872364236,-568.6952302791341,-584.264939940502,-565.9768764464359,-552.7611526168266,-526.8342698158741,-535.5927683317789,-517.0515250626785
-606.6500118307479,-580.4228655573808,-586.8142288842333,-571.860333166408,-549.7067825910771,-539.7659910012908,-539.0752423677095,-514.924909234846
-591.0161336689066,-567.0849033917399,-578.9968955327683,-547.4945012457022,-547.3107439626416,-528.8282473643761,-535.5360678003599,-517.6802843375522
-587.8082316213843,-554.0278959362006,-569.6244901863836,-534.5405563365304,-536.6977458243405,-507.2518330720736,-517.3239633332751,-480.9700316601105
-588.4729534857267,-553.5439481039784,-569.7773055635273,-539.6818600603335,-541.1900868568641,-504.13247177766306,-519.6378611963876,-490.8540761508938
-594.1717801345635,-565.23183913982,-572.7955767619311,-551.33488417171,-551.1150574824493,-522.2822826655492,-532.6995507083475,-495.3080187295178
-581.033393253211,-558.6997930444489,-565.6491764396297,-543.9712845411184,-547.4890829088192,-522.8109802480832,-529.3496802006351,-504.03553428757607
-595.0350462739463,-566.8355320531892,-577.592036452977,-565.4808948066128,-554.2971559908071,-526.9545900363541,-529.7867382695298,-509.7860556467704
-603.185881999815,-576.5069083433863,-586.6398875646099,-567.0425710806746,-547.8981309780734,-533.0490031958868,-541.2990841548365,-512.8800971495198
-595.6379161009777,-578.8335478820034,-584.9067828255925,-570.4028591994861,-553.2638874999361,-549.3929416906883,-545.6095628730566,-517.2290658494088
-602.442088920101,-586.6333172494482,-590.4261337407274,-564.9874020154103,-560.3003873629215,-516.6315920632752,-542.9314729546018,-521.5152435857054
-600.9985154298373,-573.0590847075873,-586.6465332223835,-557.791118694021,-562.1165975409849,-542.3455872484312,-537.6418949400452,-517.0717387338773
-588.1462337138901,-556.311695984852,-571.6299718726615,-541.4677058487162,-538.0376075434868,-514.1081787744763,-516.46379723291,-490.1308692594526
-597.7011767832637,-571.6050348228771,-579.8546156110816,-554.3333614629394,-541.9079788109767,-528.1513606700175,-535.7169758424618,-510.61455699405246
-590.6049004299866,-550.2007616676727,-566.5493052158135,-537.0038718457927,-537.8794475361535,-509.4902122993207,-519.5644441882193,-490.9658765292452
-590.7176212922129,-555.8323692756966,-574.6428608607587,-543.0042776288897,-536.3409038525311,-515.7675083075467,-530.7182030233179,-495.11556069357965
-607.2309756794003,-587.2011615266716,-597.5613631560188,-572.1678110276313,-566.1001857339138,-543.1683092916643,-551.1810352609093,-534.8550877669571
-594.8354479993479,-559.7319966285115,-568.7763048701738,-544.7777092982492,-542.8392304180459,-512.1791435961675,-513.3264478090487,-485.9875649909251
-591.2788627593868,-558.1891974546268,-568.3456984279493,-539.3331018995275,-541.7470830630549,-513.8506883556882,-522.317144978336,-492.749033984862
-595.9620035305682,-575.1719511142109,-584.8325049807122,-566.2409679421335,-554.6768115143508,-534.6446043261458,-548.9491496568684,-521.540477806346
-593.3144118684394,-558.5952728184293,-570.5226665213004,-543.2708701664897,-543.2491720367426,-515.1121249721234,-524.6667048917359,-493.14011215235297
-583.4792334099824,-546.5485513804704,-557.3889390410765,-529.8515247632836,-527.5041427818403,-502.4904580221254,-517.5771572679839,-475.9549901924497
-592.5024631025308,-563.0393112443626,-579.2011917723023,-548.9320465825036,-552.8000248518266,-523.5376286616246,-532.6589324626169,-501.7935786016211
-589.0997670553799,-554.4722729509095,-561.6221394681817,-534.4338507164332,-533.3720808930318,-509.0701183744237,-523.0750035332193,-482.62918956785995
-598.9215648216071,-561.1787305847992,-580.9888620466243,-555.4986018522798,-547.3404944960338,-520.4327315388343,-536.9306508296933,-516.2636130626505
-595.9129487811397,-559.8002684552828,-571.641177426392,-556.4325504287997,-543.9975660464855,-526.7527265970282,-543.2738791181565,-507.7943800560506
-607.0769477491409,-579.1942360603346,-587.5874465611194,-568.668005806579,-559.2527944130604,-537.0730171775294,-547.4739486627714,-513.561857795172
-596.7057925146898,-567.6273142790462,-583.7155028693543,-549.1119729804536,-549.9744299753816,-533.3476757637986,-539.0070205026701,-503.2686957465777
-593.4395942828721,-562.2451723389871,-572.1144371819674,-541.0588640647593,-544.8126155276943,-525.2290141719541,-531.8728560100263,-498.6145142943956
-580.7768076565937,-539.826229306067,-556.1663600683112,-524.6631034384268,-526.5728023549491,-497.16046822339024,-507.2276004188111,-471.066630397278
-580.5850483484214,-540.7961949335275,-555.8177878716396,-524.3685583269113,-525.7666291697908,-496.08561014266934,-506.64110188296985,-470.19185864104657
-593.6149736918359,-557.324160990078,-575.8277161819799,-548.4767082133573,-545.358791855778,-512.6424371683117,-525.3245872656964,-499.44988554583017
-605.1444800294735,-573.4652826467919,-588.6105600482014,-560.9754391182806,-543.3576227097182,-523.5183138607141,-541.5812563788896,-520.3941494262417
-584.8421780115898,-572.8258770175844,-577.3697231296651,-542.8871441741153,-545.641178115847,-523.5067438422702,-531.0224482314378,-511.1603927517611
-596.00984831908,-568.8466601361298,-575.2496309103045,-556.8525417119587,-550.9083551662568,-531.1912125146077,-535.6246418353234,-510.32599127592863
-601.2581116526429,-576.9818109262504,-583.2209167397621,-564.0156439719667,-557.5940341318717,-537.4828603404226,-545.5090769115621,-503.0292701308813
-593.6798095646475,-563.8589852977132,-574.8557571133698,-550.6807931338,-551.9092150895463,-524.8371606365328,-538.069142853625,-511.6164501495969
-593.4259440786306,-568.9541948501001,-579.6400682365655,-555.1911771900999,-544.0299419173431,-516.5524001116689,-532.7509538595381,-506.7832647582921
-593.0734442747691,-562.5480078419484,-578.306047118582,-546.9861836362511,-545.4193381814075,-519.5239750180529,-534.7198158871347,-509.1580372450677
-603.2798111508278,-573.7006631515297,-585.3698857676919,-567.8817395417224,-563.4191329060421,-537.5345861260654,-535.192043123471,-521.0295521271531
-586.3895176049124,-558.7114218843105,-565.4782221562344,-542.0358594594604,-539.0630469756306,-518.4355170188935,-526.901708850718,-481.8571636681919
-598.3966732376874,-575.4741900221692,-580.1523966394043,-559.8003007053624,-551.0329894326593,-532.3987420509671,-540.2240416410027,-510.7763913589253
-601.5485920724511,-576.0132923915127,-574.5297956913265,-552.6204357124329,-549.2403654599043,-542.5278789286181,-535.3034123064617,-497.9717680515903
-583.5489193374584,-558.9706895910798,-572.9465085646627,-558.5736451857882,-545.4887172552666,-525.86252929893,-532.0236286542356,-500.1970377533291
-613.5896687166454,-583.8374383059446,-586.0005963532215,-576.8220552126643,-560.2530602446512,-547.3434620606511,-560.7796913300214,-522.8421578425895
-594.1410468240255,-567.8249571862309,-573.7043315445499,-553.8729897100541,-549.7235019029496,-533.4035680848668,-539.5748313804016,-498.77758471894924
-587.4953267648052,-556.5058692202265,-570.0043480035109,-547.6838090197646,-534.0707463742776,-521.6686443683559,-525.985567192499,-498.03541370951007
-596.5986987737095,-565.4225625829913,-572.5788129159336,-539.6025820183748,-552.9064714709425,-519.0651838599663,-530.7622050387662,-499.06165729752416
-603.1240886994391,-579.8815793376796,-590.8155497321909,-559.9512280136555,-565.5297728369112,-538.8231218413368,-547.6258698835276,-518.6187633363539
-613.7342712945756,-588.3867773474009,-593.871262444317,-574.9202311738379,-560.3916541011033,-554.8475271692076,-560.9198574910411,-536.8007754052461
-603.355120927534,-564.8516686042356,-584.6203680691946,-560.5775659010915,-554.1271151382533,-530.2202475140442,-535.1045973005357,-513.7175691379978
-602.5010008375054,-574.3465657894976,-579.2251780937825,-568.0538968792029,-554.3957999882107,-535.576888085001,-534.6496877269099,-511.26386010942673
-590.5348155730107,-554.5794879715527,-572.9943155300158,-543.532844014966,-542.7511781428146,-512.8243814944906,-525.5792097669548,-499.88025422701196
-592.4905588635016,-562.0905959338721,-571.3488214229436,-546.5627389587138,-542.2595601280323,-525.482494297722,-533.9266582764938,-495.08878643792303
-590.9705248766429,-556.9705290554571,-572.0452512835666,-541.1367972480725,-536.3967043105673,-518.9465470422538,-526.9803185792166,-495.9559562444879
-604.430348840512,-581.8065339315035,-590.4138125731603,-576.9893950607733,-563.0529635658855,-558.3356464667709,-555.5650004138907,-532.0932813742897
-594.4814588238781,-557.8785162069388,-569.9135795483926,-549.1790936588316,-543.375855352167,-526.767701449312,-528.8072159438243,-500.3013330010918
-588.8387498984287,-553.1561323363866,-570.6442675571375,-531.9114938416683,-538.9091563165141,-505.5820188772456,-518.8551770543075,-490.5218307523844
-587.0423566622205,-559.0162767182928,-567.2758227769569,-543.013170192231,-539.1660596756058,-509.4468126701035,-518.4781721580279,-490.74755815647165
-592.5473395385956,-560.7999176115044,-570.0451537630939,-542.2578861374394,-534.9530153763899,-525.4928022085393,-529.3512713390795,-496.11272038605705
-598.4935176639367,-558.809419642291,-585.544577911643,-557.8342700753337,-549.1749472908848,-526.7155828815085,-535.6500686741682,-509.05440520206747
-587.9389507625983,-561.5684773292596,-567.16440912331,-546.3111562049438,-542.6006942098487,-518.2264371052307,-527.008000259299,-494.0056500555552
-594.0900188466792,-558.368034338364,-568.4479520995395,-546.6524991765141,-539.5923978879301,-524.474864730122,-529.131736392592,-504.5990122229165
-601.0610540858871,-571.492629083348,-590.2026120265937,-560.1095502424125,-558.3435791052303,-539.1728114742061,-544.4749695868907,-520.9217584341718
-584.1055196344055,-565.2510342912261,-577.8756905842306,-551.2996222369371,-547.640059112096,-522.3440857523761,-530.3672003829643,-503.70782239866327
-609.6451049678828,-577.4977871339001,-585.4977531835633,-570.3876850645196,-565.2912611548456,-537.6402766353165,-539.1898507552785,-519.652919413001
-597.9909886067921,-568.1625568532644,-575.6411625928284,-560.7409955903298,-554.2850576922933,-530.0405299556967,-539.4616829211959,-513.0954394170923
-598.7964198169129,-571.5237805014121,-580.6933141978343,-555.2740278361092,-541.856145638971,-522.3705679567729,-528.0044420325028,-509.230276878088
-591.0415252003056,-561.5399433692711,-575.3551259937632,-551.5766482688251,-541.186696771567,-531.3172135217384,-531.9093974236501,-504.42595059727
-582.3759163074957,-541.7940010580252,-560.0262053040847,-530.2592339391392,-530.175398200927,-499.2280233095152,-504.7999653426832,-473.4917651408423
-590.0710331250905,-571.1767951236271,-585.8489224269614,-559.9309176686378,-556.4156893308086,-536.990997693796,-529.6636755676993,-513.3454228631156
-602.8831292479236,-574.7400847915322,-583.3494744832681,-563.8896469697551,-544.8388492938086,-517.0663557161632,-535.3196703708957,-509.5518346083388
-592.1852124039266,-558.0546411240686,-566.8419242502295,-540.7617656913727,-541.3145534585743,-517.651282331414,-523.2624404709142,-494.30612114708606
-592.3117765132569,-564.4974448805181,-570.5153406135476,-542.6919779533313,-545.1391883734395,-514.1922359436624,-527.8245982421508,-495.25220211686286
-603.3370818260344,-570.802625838521,-580.4666132975942,-554.7744174178558,-547.0322165817909,-537.1478992525167,-544.5459483058974,-524.4206855263876
-602.6315700434952,-578.595699503811,-584.1509754552576,-566.7923854938797,-558.1252737345353,-539.3451237364529,-550.9544987414629,-521.0211549043097
-593.7931161840949,-565.0016752166956,-575.5405872054615,-556.6850155425989,-547.2939827051963,-527.1373169381931,-533.452909333611,-505.514910826662
-596.2810806042376,-563.4496793032149,-576.5485097066635,-548.107781783978,-548.6313651882015,-518.7738161414852,-526.9935437389865,-503.6386409060615
-603.2166015002297,-575.5078177659442,-582.83417411085,-559.3158599253519,-550.0596985216395,-526.2002629037835,-541.9489225191637,-504.19693925281547
-586.8085174483956,-547.8989602873413,-566.0095745274898,-539.5594801546991,-538.8421839821194,-512.7299009162485,-519.3941754022501,-488.4472906515839
-586.7806462370276,-555.7070194952558,-569.1639876153594,-543.2268703547561,-536.7531505476322,-516.9677966061369,-518.9094340293797,-486.4875252935823
-595.3035602710919,-565.2741254484238,-580.5250496396393,-554.7958427758554,-543.1572910234773,-507.7805467065831,-526.2181902605079,-507.94558294336304
-592.6655811130088,-554.0241807067987,-569.8894938155829,-544.9251296751752,-538.8793287899616,-518.1079815071199,-522.7473511364351,-494.2329900278769
-596.0906850745108,-567.8358666673514,-575.5822910184764,-555.1096629607048,-551.1257882947036,-524.0856578693785,-533.845983229721,-504.14719123310783
-595.6395603922344,-569.510120380464,-577.0503011687182,-556.2956994771778,-547.4108298334576,-524.9634283394415,-535.5380050910934,-507.6643889909818
-599.40676056797,-575.536381941028,-581.3459498725642,-566.8566926463104,-557.8607442266042,-534.0172947658554,-549.6241324138268,-515.9110980287735
-601.5541637716794,-577.1430649965093,-583.9015684656655,-551.0842041241842,-548.9949718029677,-537.1342017681518,-534.4964519535142,-520.1904894154333
-606.4236948602813,-576.0209991911107,-590.4848165351451,-568.2902184618983,-560.815916675893,-551.6871735875045,-544.2271001635271,-529.9028899469424
-598.3125200370442,-570.8456406648181,-584.2353897017747,-560.1379094569156,-556.1589021088058,-539.7710325356882,-547.5237504117645,-510.6211737538136
-598.6707662412932,-570.5382719038898,-575.4083029531439,-554.0899806018989,-547.9269485240329,-529.284236742891,-536.2528961177519,-494.14218037562273
-591.5983475060318,-567.6861441309943,-569.4007938361343,-545.8604435285685,-545.4154668292218,-527.5261361106359,-534.0081479797462,-503.9072648164587
-590.1637431399292,-559.535461760687,-570.2156830590991,-547.0627258280256,-533.7450011691444,-518.622873431174,-529.640134960022,-501.57603791913084
-598.0846739238484,-573.3198515066751,-578.2446012870778,-562.6016650910102,-553.37919327396,-535.9274956611628,-539.1511323194391,-511.60527081930616
-588.0002750449784,-553.4463466040681,-569.4288788121786,-535.7387931228782,-538.5991423049009,-505.1735670307663,-523.9935950539141,-492.7362090825438
-592.3678260489098,-562.1075766641866,-565.2590536460739,-547.0931001533396,-542.8984706120905,-518.6973496982743,-532.0343914985734,-505.45400967218455
-595.590250643534,-560.2497531392867,-576.6840031080503,-543.9995779800618,-543.4580732429043,-523.630382094804,-528.9847079229163,-503.95911841868906
-586.381326716769,-549.2092586127802,-561.936819029655,-534.8605449898877,-531.9940630231195,-505.3148093294519,-514.4626430689783,-482.19689108168194
-590.3894682116196,-558.8116075597941,-571.7222517017418,-547.9872730578353,-546.3952422933218,-522.1736369172914,-525.0321049296518,-496.92116709331776
-594.9137542644083,-565.8642507729568,-580.9793472939994,-554.7600605162652,-548.3626821131523,-527.8326009482118,-536.9316493635113,-508.65905227067367
-587.2136979518104,-561.2730272945992,-567.9791567191664,-548.0132469361993,-540.429081899789,-514.4195222531254,-526.4805066104364,-492.87396316593936
-606.0622429311129,-577.5564714295135,-588.1460903046659,-564.4876196441368,-553.6239616600059,-544.4054585102732,-541.4535873023218,-509.72469126369543
-616.5441618543449,-598.7782319889754,-591.2607347075445,-582.6979334388566,-565.4743390003755,-552.1827342782904,-561.2748535314936,-540.640982402863
-599.0384313846108,-572.4614394765646,-578.4288874972951,-558.9349297471026,-549.0982540905756,-542.0447259433233,-536.2007409778579,-517.2464619339871
-595.4039365319038,-552.9577360448131,-566.2164285117836,-541.3633726212197,-538.0025850745692,-512.4694629049043,-519.1501653457019,-496.975264385974
-607.86563046368,-590.4597256966372,-596.3568325540405,-566.6537201782385,-559.6242696426219,-539.2326185927411,-536.2606255669374,-529.9808388006414
-599.5455633729865,-571.8274029540312,-589.8759960535027,-560.7717554161729,-549.3031087492224,-527.1686738109026,-543.8198423587569,-509.21640877921874
-583.0658554082878,-548.2698006205219,-560.637289594084,-529.9680271088434,-528.3979798479488,-499.9305834854919,-515.7307728726208,-480.13836128450225
-576.8327058111059,-541.546110827228,-558.4042611548258,-529.8808468562489,-530.1709187553954,-501.0247061162386,-511.2300175857572,-477.5612523088963
-602.1881234772287,-582.6369085479536,-589.7210183215333,-564.6168998430144,-564.474172856553,-540.395383860888,-551.6480946153218,-523.8177087170568
-587.8112703453345,-553.7814335846306,-565.4299265999795,-535.9059017844288,-535.0073429676922,-508.7453272068733,-517.8236339004708,-489.0446681351604
-605.1714112752369,-578.7571546819808,-584.453138464284,-559.8644954340448,-546.034551155079,-528.0478175833341,-544.7434286083203,-519.9891448360553
-580.7484947234113,-544.3939070435518,-560.8646449170725,-525.205916213987,-534.8638568981374,-500.0803222741756,-513.7701989094749,-479.5203534079315
-582.1496958549982,-553.2602781657255,-562.2458937920577,-530.6094055183157,-535.5260805656081,-501.6412721946922,-513.6000499741116,-486.276342417991
-593.4356970024193,-557.7010505331814,-561.1402703845439,-536.8289630851941,-539.3240592548066,-505.1605674121677,-521.2909263249235,-490.10159169111466
-591.6522401214726,-557.1059006425735,-567.7262002355529,-541.7968783322365,-540.9478817145324,-518.4506485792728,-528.559518473583,-495.7762683299603
-600.5277277844915,-584.4727945144144,-591.0764918771928,-571.0568675120427,-556.01454966066,-542.9760400629457,-548.0475315517552,-533.7595518871009
-596.4178657317544,-562.8145411405046,-573.2572523745438,-539.963299933772,-542.4270029125745,-519.435920082511,-537.3196887874429,-503.73299655641176
-606.2663690260883,-589.2186299774581,-594.55099775448,-575.8975900879072,-568.500074836448,-550.0663411618215,-546.2462246948952,-532.2047680291136
-594.833975060792,-547.516250350832,-566.9340582729596,-541.8824559558097,-541.3989582162482,-523.1935590473765,-521.5641632629278,-495.8262288030555
-595.6910478999721,-561.55778633243,-572.5168348956971,-554.7030030533228,-550.7785258866699,-537.4558706616764,-542.0441659100925,-511.8406440280063
-591.2463044124381,-557.5954399569358,-565.2468459401391,-538.9420644782438,-531.6228425360257,-510.2523997998376,-527.4738978978039,-490.5710046660134
-594.5847490731901,-573.1612755384607,-587.3934838565735,-566.218105534301,-553.4668635534784,-541.8040194601323,-550.8992948300865,-521.6914874363118
-589.4616815922029,-563.9382245044651,-576.6853074450015,-553.2636220581867,-547.6912074833708,-528.583162699138,-537.250087955481,-502.5701055419245
-599.3649072097725,-562.6662777599531,-582.7164805677962,-549.4567430826113,-552.8782160821157,-526.8770759055938,-534.570891025489,-511.0122444074819
-609.2106295172975,-578.7267252144073,-582.1778488076573,-563.3115906014607,-564.2521509893747,-534.2134672171837,-547.92071274628,-520.2811304977683
-591.166905467042,-553.7221160669083,-568.9813636007831,-538.4580230375991,-544.9633686082702,-515.0827703726653,-523.9933432204708,-485.0409849250443
-589.1186153745814,-556.9021646166165,-568.7012648790985,-543.4834706157342,-536.2699133087212,-514.5157847424906,-525.6367438702242,-480.81891259217116
-611.4454915480031,-578.8176720435181,-602.3478968280388,-569.7192773598464,-563.9343553793005,-538.3790814496397,-545.9386431928992,-530.2640623673109
-589.8892568600415,-560.4300478834684,-569.7986595212572,-533.0989509512523,-546.7388135109402,-510.85352362851705,-528.1436112885254,-498.28754122125866
-615.6981496712503,-582.6570203789406,-599.0642997154199,-572.9619358747606,-569.5351884376294,-534.3624019632933,-556.8509988781773,-530.4024857110463
-586.3711556598122,-567.4565102780371,-582.8062563232257,-553.7108889148542,-545.9312996784317,-533.5765806262499,-537.1166515450725,-511.56342290874613
-602.6508864165442,-583.124906172932,-584.6124273468042,-568.7349052409646,-565.8202644169775,-533.8463059687808,-549.7300829503599,-516.5876618798162
-595.9635011504088,-562.0009720220261,-572.6641627895066,-543.4134878941586,-542.4509576836841,-522.0285281328429,-530.7712485952795,-498.67196557958846
-589.4347244181017,-553.6935193364047,-564.2690749073744,-542.7202286252998,-533.9004323669274,-500.872384668385,-517.4913097771903,-488.11486631537497
-589.4909609661837,-548.3589202963867,-569.0782044229626,-535.9739299064219,-536.0145388947608,-523.1192805925978,-529.8250264729905,-497.20734037243244
-599.0853287478157,-571.0760723404826,-583.1502432015483,-565.3438595345157,-557.0514588983903,-535.1591532997102,-540.8227964016703,-512.0819692103629
-598.3583243417796,-581.0909427777933,-589.8795771871343,-567.2462054797548,-554.4754711724881,-541.5744863204485,-554.8227797718923,-519.4592873173931
-579.42845322213,-554.0612484012264,-565.5624635633322,-540.2700710072733,-537.6055307291496,-512.4833175732624,-523.6111645825856,-493.888396352706
-597.0546690392752,-568.9470539815416,-581.5193802117223,-557.4296213914357,-552.0664506682523,-530.2475074374977,-537.3391426626703,-516.5987837428703
-593.4866282058811,-561.5884050497224,-569.3714678076851,-545.999853843332,-538.825017204794,-516.1778005571728,-527.2939882260947,-491.4911765363576
-605.9555914202019,-577.7404534711397,-594.9913399129539,-572.204034764513,-558.4447815774176,-540.71297398706,-551.0433057909037,-519.5462190480237
-589.800527296082,-557.1591957520191,-562.1631215511746,-532.9480901020421,-533.7006330023494,-517.7443809081853,-523.3928846340978,-488.67467401049356
-599.4152972430045,-563.0489447454237,-576.5612425140057,-546.9152171559807,-548.8749361137247,-522.5289998812324,-531.2968004030641,-510.9608871883688
-592.1466137353887,-564.3663070434771,-568.8110248694171,-553.9707191815019,-546.0553080434315,-518.9795048147768,-531.8077328211672,-500.7501501774586
