j,var1,var2,y1,y2,f
1,1,2,1.5757575757575761,-3.9191919191919196,2.3904116663575542e-5
1,1,2,1.6565656565656566,-3.9191919191919196,2.322565931716942e-5
1,1,2,1.737373737373737,-3.9191919191919196,2.249494150527563e-5
1,1,2,1.8181818181818183,-3.9191919191919196,2.1699381400269196e-5
1,1,2,1.8989898989898988,-3.9191919191919196,2.0833570578500075e-5
1,1,2,1.9797979797979801,-3.9191919191919196,1.990042403592995e-5
1,1,2,2.0606060606060606,-3.9191919191919196,1.8911477115574834e-5
1,1,2,2.141414141414141,-3.9191919191919196,1.7886468177753535e-5
1,1,2,2.2222222222222223,-3.9191919191919196,1.685206504129331e-5
1,1,2,2.3030303030303028,-3.9191919191919196,1.5839483647990382e-5
1,1,2,2.383838383838384,-3.9191919191919196,1.4881005586233948e-5
1,1,2,2.4646464646464645,-3.9191919191919196,1.4005908569597728e-5
1,1,2,2.545454545454546,-3.9191919191919196,1.3236729292259724e-5
1,1,2,2.6262626262626263,-3.9191919191919196,1.2586775760062351e-5
1,1,2,2.7070707070707067,-3.9191919191919196,1.2059372658711699e-5
1,1,2,2.787878787878788,-3.9191919191919196,1.164871753598311e-5
1,1,2,2.8686868686868685,-3.9191919191919196,1.1341778641742539e-5
1,1,2,2.94949494949495,-3.9191919191919196,1.1120553810375343e-5
1,1,2,3.0303030303030303,-3.9191919191919196,1.0964184238340494e-5
1,1,2,3.1111111111111107,-3.9191919191919196,1.0850696737349945e-5
1,1,2,3.191919191919192,-3.9191919191919196,1.07583679215006e-5
1,1,2,3.2727272727272725,-3.9191919191919196,1.0666798024637973e-5
1,1,2,3.353535353535354,-3.9191919191919196,1.0557776013284785e-5
1,1,2,3.4343434343434343,-3.9191919191919196,1.0415971909315292e-5
1,1,2,3.5151515151515156,-3.9191919191919196,1.0229454024430668e-5
1,1,2,3.595959595959596,-3.9191919191919196,9.990015372088848e-6
1,1,2,3.6767676767676765,-3.9191919191919196,9.693299889714646e-6
1,1,2,3.757575757575758,-3.9191919191919196,9.338732903767741e-6
1,1,2,3.8383838383838382,-3.9191919191919196,8.92927195982732e-6
1,1,2,3.9191919191919196,-3.9191919191919196,8.471000248238542e-6
1,1,2,4.0,-3.9191919191919196,7.972586749947216e-6
1,1,2,-4.0,-3.8383838383838382,6.633421018964122e-6
1,1,2,-3.9191919191919196,-3.8383838383838382,6.998875620512518e-6
1,1,2,-3.8383838383838382,-3.8383838383838382,7.379780124318318e-6
1,1,2,-3.757575757575758,-3.8383838383838382,7.781812242511997e-6
1,1,2,-3.6767676767676765,-3.8383838383838382,8.214627309057367e-6
1,1,2,-3.595959595959596,-3.8383838383838382,8.692174080281168e-6
1,1,2,-3.5151515151515156,-3.8383838383838382,9.232808087602825e-6
1,1,2,-3.4343434343434343,-3.8383838383838382,9.85947813583936e-6
1,1,2,-3.353535353535354,-3.8383838383838382,1.0600210170002565e-5
1,1,2,-3.2727272727272725,-3.8383838383838382,1.1488779720023792e-5
1,1,2,-3.191919191919192,-3.8383838383838382,1.2564803603956506e-5
1,1,2,-3.1111111111111107,-3.8383838383838382,1.3871702231131344e-5
1,1,2,-3.0303030303030303,-3.8383838383838382,1.545075401643102e-5
1,1,2,-2.94949494949495,-3.8383838383838382,1.7330729764831208e-5
1,1,2,-2.8686868686868685,-3.8383838383838382,1.951564500548171e-5
1,1,2,-2.787878787878788,-3.8383838383838382,2.197645290050524e-5
1,1,2,-2.7070707070707067,-3.8383838383838382,2.4652860195394007e-5
1,1,2,-2.6262626262626263,-3.8383838383838382,2.746679582006712e-5
1,1,2,-2.545454545454545,-3.8383838383838382,3.0341543142730752e-5
1,1,2,-2.4646464646464645,-3.8383838383838382,3.321607708703065e-5
1,1,2,-2.383838383838384,-3.8383838383838382,3.604720201902234e-5
1,1,2,-2.3030303030303028,-3.8383838383838382,3.880073668458672e-5
1,1,2,-2.2222222222222223,-3.8383838383838382,4.144021008198297e-5
1,1,2,-2.141414141414142,-3.8383838383838382,4.392187026171449e-5
1,1,2,-2.0606060606060606,-3.8383838383838382,4.619909246823123e-5
1,1,2,-1.9797979797979794,-3.8383838383838382,4.8232637726021874e-5
1,1,2,-1.8989898989898988,-3.8383838383838382,4.9999858303632425e-5
1,1,2,-1.8181818181818183,-3.8383838383838382,5.1496668501689934e-5
1,1,2,-1.7373737373737372,-3.8383838383838382,5.272970927435501e-5
1,1,2,-1.6565656565656566,-3.8383838383838382,5.3701239158394545e-5
1,1,2,-1.575757575757576,-3.8383838383838382,5.4394127305788376e-5
1,1,2,-1.4949494949494948,-3.8383838383838382,5.476624966102995e-5
1,1,2,-1.4141414141414137,-3.8383838383838382,5.4760342117934525e-5
1,1,2,-1.3333333333333337,-3.8383838383838382,5.4327579718294226e-5
1,1,2,-1.2525252525252526,-3.8383838383838382,5.345507584561929e-5
1,1,2,-1.1717171717171715,-3.8383838383838382,5.218437602944019e-5
1,1,2,-1.0909090909090908,-3.8383838383838382,5.061208386869779e-5
1,1,2,-1.0101010101010102,-3.8383838383838382,4.8872415500620024e-5
1,1,2,-0.9292929292929293,-3.8383838383838382,4.7109394062397844e-5
1,1,2,-0.8484848484848486,-3.8383838383838382,4.544943319372642e-5
1,1,2,-0.767676767676768,-3.8383838383838382,4.398273232274784e-5
1,1,2,-0.6868686868686869,-3.8383838383838382,4.275672382043155e-5
1,1,2,-0.6060606060606057,-3.8383838383838382,4.1779855425934834e-5
1,1,2,-0.5252525252525251,-3.8383838383838382,4.1031116450812474e-5
1,1,2,-0.44444444444444464,-3.8383838383838382,4.047040514243148e-5
1,1,2,-0.36363636363636354,-3.8383838383838382,4.0046782625078766e-5
1,1,2,-0.2828282828282829,-3.8383838383838382,3.9704762266007074e-5
1,1,2,-0.2020202020202022,-3.8383838383838382,3.9390849495722024e-5
1,1,2,-0.1212121212121211,-3.8383838383838382,3.906152042535166e-5
1,1,2,-0.04040404040404,-3.8383838383838382,3.8690424796476434e-5
1,1,2,0.040404040404040664,-3.8383838383838382,3.827065273322344e-5
1,1,2,0.1212121212121211,-3.8383838383838382,3.781024041333463e-5
1,1,2,0.20202020202020243,-3.8383838383838382,3.732363219766317e-5
1,1,2,0.2828282828282829,-3.8383838383838382,3.682386950977941e-5
1,1,2,0.3636363636363633,-3.8383838383838382,3.631829313269212e-5
1,1,2,0.44444444444444464,-3.8383838383838382,3.580742651774576e-5
1,1,2,0.5252525252525251,-3.8383838383838382,3.5285543637300214e-5
1,1,2,0.6060606060606064,-3.8383838383838382,3.474219729780583e-5
1,1,2,0.6868686868686869,-3.8383838383838382,3.416480863554944e-5
1,1,2,0.7676767676767673,-3.8383838383838382,3.3542239268557677e-5
1,1,2,0.8484848484848486,-3.8383838383838382,3.2868513939181676e-5
1,1,2,0.9292929292929291,-3.8383838383838382,3.214539413658133e-5
1,1,2,1.0101010101010104,-3.8383838383838382,3.1382719017509884e-5
1,1,2,1.0909090909090908,-3.8383838383838382,3.059618570281469e-5
1,1,2,1.1717171717171722,-3.8383838383838382,2.9803153839112506e-5
1,1,2,1.2525252525252526,-3.8383838383838382,2.9017755262313695e-5
1,1,2,1.333333333333333,-3.8383838383838382,2.8246822941240052e-5
1,1,2,1.4141414141414144,-3.8383838383838382,2.748785667480288e-5
1,1,2,1.4949494949494948,-3.8383838383838382,2.6729539282781152e-5
1,1,2,1.5757575757575761,-3.8383838383838382,2.5954483292331897e-5
1,1,2,1.6565656565656566,-3.8383838383838382,2.5143256296783333e-5
1,1,2,1.737373737373737,-3.8383838383838382,2.4278544597905523e-5
1,1,2,1.8181818181818183,-3.8383838383838382,2.334859013109844e-5
1,1,2,1.8989898989898988,-3.8383838383838382,2.2349548135327376e-5
1,1,2,1.9797979797979801,-3.8383838383838382,2.1286816975146506e-5
1,1,2,2.0606060606060606,-3.8383838383838382,2.0175455178613116e-5
1,1,2,2.141414141414141,-3.8383838383838382,1.903958235048751e-5
1,1,2,2.2222222222222223,-3.8383838383838382,1.7910469841632586e-5
1,1,2,2.3030303030303028,-3.8383838383838382,1.682316997456213e-5
1,1,2,2.383838383838384,-3.8383838383838382,1.5812037411051982e-5
1,1,2,2.4646464646464645,-3.8383838383838382,1.4906061858450744e-5
1,1,2,2.545454545454546,-3.8383838383838382,1.4125157406151137e-5
1,1,2,2.6262626262626263,-3.8383838383838382,1.3478257037137884e-5
1,1,2,2.7070707070707067,-3.8383838383838382,1.2963408040115992e-5
1,1,2,2.787878787878788,-3.8383838383838382,1.2569426979436943e-5
1,1,2,2.8686868686868685,-3.8383838383838382,1.2278354076547298e-5
